Date,Time,Currency,Impact,Event,Detail,Actual,Forecast,Previous
2024-10-23 17:00:00,17:00:00,AUD,Low,Flash Manufacturing PMI,,46.6,,46.7
2024-10-23 17:00:00,,AUD,Low,Flash Services PMI,,50.6,,50.5
2024-10-23 19:30:00,19:30:00,JPY,Low,Flash Manufacturing PMI,,49.0,49.9,49.7
2024-10-24 02:15:00,02:15:00,EUR,High,French Flash Manufacturing PMI,,44.5,44.9,44.6
2024-10-24 02:15:00,,EUR,High,French Flash Services PMI,,48.3,49.8,49.6
2024-10-24 02:30:00,02:30:00,EUR,High,German Flash Manufacturing PMI,,42.6,40.7,40.6
2024-10-24 02:30:00,,EUR,High,German Flash Services PMI,,51.4,50.6,50.6
2024-10-24 03:00:00,03:00:00,EUR,Medium,Flash Manufacturing PMI,,45.9,45.1,45.0
2024-10-24 03:00:00,,EUR,Medium,Flash Services PMI,,51.2,51.5,51.4
2024-10-24 00:00:00,00:00:00,All,Medium,BRICS Summit,,,,
2024-10-24 03:30:00,03:30:00,GBP,High,Flash Manufacturing PMI,,50.3,51.5,51.5
2024-10-24 03:30:00,,GBP,High,Flash Services PMI,,51.8,52.3,52.4
2024-10-24 05:00:00,05:00:00,EUR,Low,German Buba Monthly Report,,,,
2024-10-24 05:00:00,,GBP,Low,CBI Industrial Order Expectations,,-27,-28,-35
2024-10-24 07:30:00,07:30:00,USD,High,Unemployment Claims,,227K,243K,242K
2024-10-24 07:45:00,07:45:00,USD,Low,FOMC Member Hammack Speaks,,,,
2024-10-24 08:00:00,08:00:00,GBP,Low,MPC Member Mann Speaks,,,,
2024-10-24 08:45:00,08:45:00,USD,High,Flash Manufacturing PMI,,47.8,47.5,47.3
2024-10-24 08:45:00,,USD,High,Flash Services PMI,,55.3,55.0,55.2
2024-10-24 09:00:00,09:00:00,USD,Medium,New Home Sales,,738K,719K,709K
2024-10-24 00:00:00,00:00:00,All,Low,IMF Meetings,,,,
2024-10-24 09:30:00,09:30:00,USD,Low,Natural Gas Storage,,80B,61B,76B
2024-10-24 14:45:00,14:45:00,GBP,High,BOE Gov Bailey Speaks,,,,
2024-10-24 18:01:00,18:01:00,GBP,Low,GfK Consumer Confidence,,-21,-20,-20
2024-10-24 18:30:00,18:30:00,JPY,Medium,Tokyo Core CPI y/y,,1.8%,1.7%,2.0%
2024-10-24 18:50:00,18:50:00,JPY,Low,SPPI y/y,,2.6%,2.7%,2.8%
2024-10-24 23:30:00,23:30:00,AUD,Low,RBA Annual Report,,,,
2024-10-25 02:00:00,02:00:00,EUR,Low,Spanish Unemployment Rate,,11.2%,11.4%,11.3%
2024-10-25 03:00:00,03:00:00,EUR,Medium,German ifo Business Climate,,86.5,85.6,85.4
2024-10-25 03:00:00,,EUR,Low,M3 Money Supply y/y,,3.2%,2.9%,2.9%
2024-10-25 03:00:00,,EUR,Low,Private Loans y/y,,0.7%,0.8%,0.6%
2024-10-25 04:01:00,04:01:00,CNY,Low,Foreign Direct Investment ytd/y,,-30.4%,,-31.5%
2024-10-25 07:30:00,07:30:00,CAD,High,Core Retail Sales m/m,,-0.7%,0.3%,0.3%
2024-10-25 07:30:00,,CAD,High,Retail Sales m/m,,0.4%,0.5%,0.9%
2024-10-25 07:30:00,,CAD,Low,NHPI m/m,,0.0%,0.2%,0.0%
2024-10-25 07:30:00,,USD,Medium,Core Durable Goods Orders m/m,,0.4%,-0.1%,0.6%
2024-10-25 07:30:00,,USD,Medium,Durable Goods Orders m/m,,-0.8%,-1.1%,-0.8%
2024-10-25 07:55:00,07:55:00,EUR,Low,Belgian NBB Business Climate,,-12.8,-12.7,-13.3
2024-10-25 09:00:00,09:00:00,USD,Medium,Revised UoM Consumer Sentiment,,70.5,69.2,68.9
2024-10-25 09:00:00,,USD,Low,Revised UoM Inflation Expectations,,2.7%,,2.9%
2024-10-25 00:00:00,00:00:00,All,Low,IMF Meetings,,,,
2024-10-25 10:00:00,10:00:00,USD,Low,FOMC Member Collins Speaks,,,,
2024-10-26 00:00:00,00:00:00,All,Low,IMF Meetings,,,,
2024-10-26 10:20:00,10:20:00,GBP,Medium,BOE Gov Bailey Speaks,,,,
2024-10-26 21:00:00,21:00:00,CHF,Non,Daylight Saving Time Shift,,,,
2024-10-26 21:00:00,,EUR,Non,Daylight Saving Time Shift,,,,
2024-10-26 21:00:00,,GBP,Non,Daylight Saving Time Shift,,,,
2024-10-27 00:00:00,00:00:00,JPY,High,Lower House Elections,,,,
2024-10-27 00:00:00,00:00:00,NZD,Non,Bank Holiday,,,,
2024-10-28 06:00:00,06:00:00,GBP,Low,CBI Realized Sales,,-6,-9,4
2024-10-28 08:00:00,08:00:00,CNY,Low,CB Leading Index m/m,,-0.2%,,-0.2%
2024-10-28 12:30:00,12:30:00,CAD,High,BOC Gov Macklem Speaks,,,,
2024-10-28 18:30:00,18:30:00,JPY,Low,Unemployment Rate,,2.4%,2.5%,2.5%
2024-10-28 19:01:00,19:01:00,GBP,Low,BRC Shop Price Index y/y,,-0.8%,,-0.6%
2024-10-29 02:00:00,02:00:00,EUR,Low,German GfK Consumer Climate,,-18.3,-20.4,-21.0
2024-10-29 04:30:00,04:30:00,GBP,Low,M4 Money Supply m/m,,0.6%,0.1%,-0.1%
2024-10-29 04:30:00,,GBP,Low,Mortgage Approvals,,66K,65K,65K
2024-10-29 04:30:00,,GBP,Low,Net Lending to Individuals m/m,,3.8B,4.1B,4.2B
2024-10-29 07:30:00,07:30:00,USD,Low,Goods Trade Balance,,-108.2B,-95.9B,-94.2B
2024-10-29 07:30:00,,USD,Low,Prelim Wholesale Inventories m/m,,-0.1%,0.1%,0.1%
2024-10-29 08:00:00,08:00:00,USD,Medium,S&P/CS Composite-20 HPI y/y,,5.2%,4.9%,5.9%
2024-10-29 08:00:00,,USD,Low,HPI m/m,,0.3%,0.1%,0.2%
2024-10-29 09:00:00,09:00:00,USD,High,CB Consumer Confidence,,108.7,99.5,99.2
2024-10-29 09:00:00,,USD,High,JOLTS Job Openings,,7.44M,7.98M,7.86M
2024-10-29 13:00:00,13:00:00,CHF,High,SNB Chairman Schlegel Speaks,,,,
2024-10-29 14:30:00,14:30:00,CAD,High,BOC Gov Macklem Speaks,,,,
2024-10-29 19:30:00,19:30:00,AUD,High,CPI q/q,,0.2%,0.3%,1.0%
2024-10-29 19:30:00,,AUD,High,CPI y/y,,2.1%,2.3%,2.7%
2024-10-29 19:30:00,,AUD,High,Trimmed Mean CPI q/q,,0.8%,0.8%,0.9%
2024-10-30 00:00:00,00:00:00,JPY,Low,Consumer Confidence,,36.2,36.7,36.9
2024-10-30 00:00:00,00:00:00,EUR,High,German Prelim CPI m/m,,0.4%,0.2%,0.0%
2024-10-30 01:30:00,01:30:00,EUR,Low,French Consumer Spending m/m,,0.1%,0.1%,0.4%
2024-10-30 01:30:00,,EUR,Low,French Flash GDP q/q,,0.4%,0.3%,0.2%
2024-10-30 03:00:00,03:00:00,CHF,Low,KOF Economic Barometer,,99.5,105.1,104.5
2024-10-30 03:00:00,,EUR,Medium,Spanish Flash CPI y/y,,1.8%,1.7%,1.5%
2024-10-30 03:00:00,,EUR,Low,Spanish Flash GDP q/q,,0.8%,0.6%,0.8%
2024-10-30 03:55:00,03:55:00,EUR,Low,German Unemployment Change,,27K,15K,19K
2024-10-30 04:00:00,04:00:00,CHF,High,SNB Chairman Schlegel Speaks,,,,
2024-10-30 04:00:00,,CHF,Low,UBS Economic Expectations,,-7.7,,-8.8
2024-10-30 04:00:00,,EUR,Low,Italian Prelim GDP q/q,,0.0%,0.2%,0.2%
2024-10-30 04:00:00,,EUR,Low,German Prelim GDP q/q,,0.2%,-0.1%,-0.3%
2024-10-30 05:00:00,05:00:00,EUR,Low,Prelim Flash GDP q/q,,0.4%,0.2%,0.2%
2024-10-30 05:22:00,05:22:00,EUR,Low,Italian 10-y Bond Auction,,3.57|1.6,,3.43|1.6
2024-10-30 07:15:00,07:15:00,USD,High,ADP Non-Farm Employment Change,,233K,110K,159K
2024-10-30 07:30:00,07:30:00,USD,High,Advance GDP q/q,,2.8%,3.0%,3.0%
2024-10-30 07:30:00,,USD,Medium,Advance GDP Price Index q/q,,1.8%,1.9%,2.5%
2024-10-30 07:33:00,07:33:00,GBP,Medium,Autumn Forecast Statement,,,,
2024-10-30 09:00:00,09:00:00,USD,Medium,Pending Home Sales m/m,,7.4%,1.9%,0.6%
2024-10-30 09:30:00,09:30:00,USD,Medium,Crude Oil Inventories,,-0.5M,1.5M,5.5M
2024-10-30 13:00:00,13:00:00,EUR,Low,German Buba President Nagel Speaks,,,,
2024-10-30 15:15:00,15:15:00,CAD,High,BOC Gov Macklem Speaks,,,,
2024-10-30 18:50:00,18:50:00,JPY,Low,Prelim Industrial Production m/m,,1.4%,0.9%,-3.3%
2024-10-30 18:50:00,,JPY,Low,Retail Sales y/y,,0.5%,2.1%,3.1%
2024-10-30 19:00:00,19:00:00,NZD,Low,ANZ Business Confidence,,65.7,,60.9
2024-10-30 19:30:00,19:30:00,AUD,Medium,Retail Sales m/m,,0.1%,0.3%,0.7%
2024-10-30 19:30:00,,AUD,Low,Building Approvals m/m,,4.4%,2.2%,-3.9%
2024-10-30 19:30:00,,AUD,Low,Import Prices q/q,,-1.4%,-0.2%,1.0%
2024-10-30 19:30:00,,AUD,Low,Private Sector Credit m/m,,0.5%,0.5%,0.5%
2024-10-30 20:30:00,20:30:00,CNY,High,Manufacturing PMI,,50.1,49.8,49.8
2024-10-30 20:30:00,,CNY,Medium,Non-Manufacturing PMI,,50.2,50.4,50.0
2024-10-30 20:35:00,20:35:00,GBP,Low,MPC Member Breeden Speaks,,,,
2024-10-30 21:48:00,21:48:00,JPY,High,BOJ Outlook Report,,,,
2024-10-30 21:48:00,,JPY,High,BOJ Policy Rate,,<0.25%,<0.25%,<0.25%
2024-10-30 21:48:00,,JPY,High,Monetary Policy Statement,,,,
2024-10-31 00:00:00,00:00:00,JPY,Low,Housing Starts y/y,,-0.6%,-4.2%,-5.1%
2024-10-31 01:30:00,01:30:00,JPY,High,BOJ Press Conference,,,,
2024-10-31 02:00:00,02:00:00,EUR,Low,German Import Prices m/m,,-0.4%,-0.4%,-0.4%
2024-10-31 02:00:00,,EUR,Low,German Retail Sales m/m,,1.2%,-0.7%,1.6%
2024-10-31 02:45:00,02:45:00,EUR,Low,French Prelim CPI m/m,,0.2%,0.2%,-1.2%
2024-10-31 04:00:00,04:00:00,EUR,Low,ECB Economic Bulletin,,,,
2024-10-31 04:00:00,,EUR,Low,Italian Monthly Unemployment Rate,,6.1%,6.2%,6.1%
2024-10-31 05:00:00,05:00:00,EUR,Medium,Core CPI Flash Estimate y/y,,2.7%,2.6%,2.7%
2024-10-31 05:00:00,,EUR,Medium,CPI Flash Estimate y/y,,2.0%,1.9%,1.7%
2024-10-31 05:00:00,,EUR,Low,Italian Prelim CPI m/m,,0.0%,-0.1%,-0.2%
2024-10-31 05:00:00,,EUR,Low,Unemployment Rate,,6.3%,6.4%,6.3%
2024-10-31 05:03:00,05:03:00,GBP,Low,30-y Bond Auction,,4.83|3.1,,4.33|2.9
2024-10-31 06:30:00,06:30:00,USD,Low,Challenger Job Cuts y/y,,50.9%,,53.4%
2024-10-31 07:30:00,07:30:00,CAD,High,GDP m/m,,0.0%,0.0%,0.1%
2024-10-31 07:30:00,,USD,High,Core PCE Price Index m/m,,0.3%,0.3%,0.2%
2024-10-31 07:30:00,,USD,High,Employment Cost Index q/q,,0.8%,0.9%,0.9%
2024-10-31 07:30:00,,USD,High,Unemployment Claims,,216K,229K,228K
2024-10-31 07:30:00,,USD,Low,Personal Income m/m,,0.3%,0.3%,0.2%
2024-10-31 07:30:00,,USD,Low,Personal Spending m/m,,0.5%,0.4%,0.3%
2024-10-31 08:45:00,08:45:00,USD,Medium,Chicago PMI,,41.6,46.9,46.6
2024-10-31 09:30:00,09:30:00,USD,Low,Natural Gas Storage,,78B,79B,80B
2024-10-31 16:45:00,16:45:00,NZD,Low,Building Consents m/m,,2.6%,,-5.2%
2024-10-31 19:30:00,19:30:00,AUD,Low,PPI q/q,,0.9%,0.7%,1.0%
2024-10-31 19:30:00,,JPY,Low,Final Manufacturing PMI,,49.2,49.0,49.0
2024-10-31 20:45:00,20:45:00,CNY,Low,Caixin Manufacturing PMI,,50.3,49.7,49.3
2024-11-01 00:30:00,00:30:00,AUD,Low,Commodity Prices y/y,,-7.8%,,-10.8%
2024-11-01 00:00:00,00:00:00,EUR,Non,French Bank Holiday,,,,
2024-11-01 00:00:00,00:00:00,EUR,Non,Italian Bank Holiday,,,,
2024-11-01 02:00:00,02:00:00,GBP,Low,Nationwide HPI m/m,,0.1%,0.3%,0.6%
2024-11-01 02:30:00,02:30:00,CHF,High,CPI m/m,,-0.1%,0.0%,-0.3%
2024-11-01 02:30:00,,CHF,Low,Retail Sales y/y,,2.2%,2.5%,2.7%
2024-11-01 03:30:00,03:30:00,CHF,Low,Manufacturing PMI,,49.9,49.5,49.9
2024-11-01 04:30:00,04:30:00,GBP,Low,Final Manufacturing PMI,,49.9,50.3,50.3
2024-11-01 07:30:00,07:30:00,USD,High,Average Hourly Earnings m/m,,0.4%,0.3%,0.3%
2024-11-01 07:30:00,,USD,High,Non-Farm Employment Change,,12K,106K,223K
2024-11-01 07:30:00,,USD,High,Unemployment Rate,,4.1%,4.1%,4.1%
2024-11-01 08:30:00,08:30:00,CAD,Low,Manufacturing PMI,,51.1,,50.4
2024-11-01 08:45:00,08:45:00,USD,Low,Final Manufacturing PMI,,48.5,47.8,47.8
2024-11-01 09:00:00,09:00:00,USD,High,ISM Manufacturing PMI,,46.5,47.6,47.2
2024-11-01 09:00:00,,USD,Medium,ISM Manufacturing Prices,,54.8,49.9,48.3
2024-11-01 09:00:00,,USD,Low,Construction Spending m/m,,0.1%,0.0%,0.1%
2024-11-01 00:00:00,00:00:00,USD,Low,Wards Total Vehicle Sales,,16.0M,15.8M,15.8M
2024-11-03 03:00:00,03:00:00,CAD,Non,Daylight Saving Time Shift,,,,
2024-11-03 03:00:00,,USD,Non,Daylight Saving Time Shift,,,,
2024-11-03 19:00:00,19:00:00,AUD,Low,MI Inflation Gauge m/m,,0.3%,,0.1%
2024-11-03 00:00:00,00:00:00,JPY,Non,Bank Holiday,,,,
2024-11-03 19:30:00,19:30:00,AUD,Low,ANZ Job Advertisements m/m,,0.3%,,2.3%
2024-11-04 03:15:00,03:15:00,EUR,Low,Spanish Manufacturing PMI,,54.5,53.1,53.0
2024-11-04 03:45:00,03:45:00,EUR,Low,Italian Manufacturing PMI,,46.9,48.8,48.3
2024-11-04 03:50:00,03:50:00,EUR,Low,French Final Manufacturing PMI,,44.5,44.5,44.5
2024-11-04 03:55:00,03:55:00,EUR,Low,German Final Manufacturing PMI,,43.0,42.6,42.6
2024-11-04 04:00:00,04:00:00,EUR,Low,Final Manufacturing PMI,,46.0,45.9,45.9
2024-11-04 04:30:00,04:30:00,EUR,Low,Sentix Investor Confidence,,-12.8,-12.7,-13.8
2024-11-04 00:00:00,00:00:00,EUR,Low,Eurogroup Meetings,,,,
2024-11-04 10:00:00,10:00:00,USD,Low,Factory Orders m/m,,-0.5%,-0.4%,-0.8%
2024-11-04 15:00:00,15:00:00,NZD,Low,RBNZ Financial Stability Report,,,,
2024-11-04 18:50:00,18:50:00,JPY,Low,Monetary Base y/y,,-0.3%,0.3%,-0.1%
2024-11-04 19:00:00,19:00:00,NZD,Low,ANZ Commodity Prices m/m,,1.4%,,1.8%
2024-11-04 19:01:00,19:01:00,GBP,Low,BRC Retail Sales Monitor y/y,,0.3%,1.4%,1.7%
2024-11-04 20:45:00,20:45:00,CNY,Low,Caixin Services PMI,,52.0,50.5,50.3
2024-11-04 22:30:00,22:30:00,AUD,High,Cash Rate,,4.35%,4.35%,4.35%
2024-11-04 22:30:00,,AUD,High,RBA Monetary Policy Statement,,,,
2024-11-04 22:30:00,,AUD,High,RBA Rate Statement,,,,
2024-11-04 23:30:00,23:30:00,AUD,Medium,RBA Press Conference,,,,
2024-11-05 01:45:00,01:45:00,CHF,Low,Unemployment Rate,,2.6%,2.6%,2.6%
2024-11-05 02:45:00,02:45:00,EUR,Low,French Gov Budget Balance,,-173.8B,,-171.9B
2024-11-05 02:45:00,,EUR,Low,French Industrial Production m/m,,-0.9%,-0.5%,1.1%
2024-11-05 03:00:00,03:00:00,EUR,Low,Spanish Unemployment Change,,26.8K,26.5K,3.2K
2024-11-05 04:30:00,04:30:00,GBP,Low,Final Services PMI,,52.0,51.8,51.8
2024-11-05 05:03:00,05:03:00,GBP,Low,10-y Bond Auction,,4.48|2.8,,4.17|3.3
2024-11-05 00:00:00,00:00:00,EUR,Low,ECOFIN Meetings,,,,
2024-11-05 08:30:00,08:30:00,CAD,Low,Trade Balance,,-1.3B,-0.9B,-1.5B
2024-11-05 08:30:00,,USD,Low,Trade Balance,,-84.4B,-83.8B,-70.8B
2024-11-05 09:45:00,09:45:00,USD,Medium,Final Services PMI,,55.0,55.3,55.3
2024-11-05 10:00:00,10:00:00,USD,High,ISM Services PMI,,56.0,53.8,54.9
2024-11-05 10:10:00,10:10:00,EUR,Medium,ECB President Lagarde Speaks,,,,
2024-11-05 00:00:00,00:00:00,USD,High,Presidential Election,,,,
2024-11-05 00:00:00,00:00:00,USD,High,Congressional Elections,,,,
2024-11-05 10:21:00,10:21:00,NZD,Low,GDT Price Index,,4.8%,,-0.3%
2024-11-05 13:01:00,13:01:00,USD,Low,10-y Bond Auction,,4.35|2.6,,4.07|2.5
2024-11-05 13:30:00,13:30:00,CAD,Low,BOC Summary of Deliberations,,,,
2024-11-05 16:45:00,16:45:00,NZD,High,Employment Change q/q,,-0.5%,-0.4%,0.2%
2024-11-05 16:45:00,,NZD,High,Unemployment Rate,,4.8%,5.0%,4.6%
2024-11-05 16:45:00,,NZD,Low,Labor Cost Index q/q,,0.6%,0.7%,0.9%
2024-11-05 18:50:00,18:50:00,JPY,Low,Monetary Policy Meeting Minutes,,,,
2024-11-06 02:00:00,02:00:00,EUR,Low,German Factory Orders m/m,,4.2%,1.6%,-5.4%
2024-11-06 03:15:00,03:15:00,EUR,Low,Spanish Services PMI,,54.9,56.6,57.0
2024-11-06 03:45:00,03:45:00,EUR,Low,Italian Services PMI,,52.4,50.3,50.5
2024-11-06 03:50:00,03:50:00,EUR,Low,French Final Services PMI,,49.2,48.3,48.3
2024-11-06 03:55:00,03:55:00,EUR,Low,German Final Services PMI,,51.6,51.4,51.4
2024-11-06 04:00:00,04:00:00,EUR,Low,Final Services PMI,,51.6,51.2,51.2
2024-11-06 04:30:00,04:30:00,GBP,Medium,Construction PMI,,54.3,55.3,57.2
2024-11-06 05:00:00,05:00:00,EUR,Low,PPI m/m,,-0.6%,-0.5%,0.6%
2024-11-06 09:00:00,09:00:00,EUR,Medium,ECB President Lagarde Speaks,,,,
2024-11-06 10:00:00,10:00:00,CAD,Medium,Ivey PMI,,52.0,54.2,53.1
2024-11-06 10:30:00,10:30:00,USD,Medium,Crude Oil Inventories,,2.1M,0.3M,-0.5M
2024-11-06 12:25:00,12:25:00,CAD,Low,Gov Council Member Rogers Speaks,,,,
2024-11-06 13:01:00,13:01:00,USD,Low,30-y Bond Auction,,4.61|2.6,,4.39|2.5
2024-11-06 14:10:00,14:10:00,NZD,Medium,RBNZ Gov Orr Speaks,,,,
2024-11-06 17:00:00,17:00:00,AUD,High,RBA Gov Bullock Speaks,,,,
2024-11-06 18:30:00,18:30:00,JPY,Low,Average Cash Earnings y/y,,2.8%,3.0%,2.8%
2024-11-06 19:30:00,19:30:00,AUD,Low,Goods Trade Balance,,4.61B,5.24B,5.28B
2024-11-06 22:26:00,22:26:00,CNY,Low,USD-Denominated Trade Balance,,95.7B,73.5B,81.7B
2024-11-06 22:27:00,22:27:00,CNY,Low,Trade Balance,,679B,560B,583B
2024-11-06 22:35:00,22:35:00,JPY,Low,10-y Bond Auction,,1.00|3.1,,0.87|3.5
2024-11-07 02:00:00,02:00:00,EUR,Low,German Industrial Production m/m,,-2.5%,-1.1%,2.6%
2024-11-07 02:00:00,,EUR,Low,German Trade Balance,,17.0B,20.8B,21.4B
2024-11-07 02:00:00,,GBP,Low,Halifax HPI m/m,,0.2%,0.2%,0.3%
2024-11-07 02:45:00,02:45:00,EUR,Low,French Prelim Private Payrolls q/q,,-0.1%,0.0%,-0.1%
2024-11-07 03:00:00,03:00:00,CHF,Low,Foreign Currency Reserves,,719B,,716B
2024-11-07 04:58:00,04:58:00,EUR,Low,French 10-y Bond Auction,,3.24|2.0,,2.92|2.1
2024-11-07 05:00:00,05:00:00,EUR,Low,Retail Sales m/m,,0.5%,0.4%,0.2%
2024-11-07 07:00:00,07:00:00,GBP,High,BOE Monetary Policy Report,,,,
2024-11-07 07:00:00,,GBP,High,Monetary Policy Summary,,,,
2024-11-07 07:00:00,,GBP,High,MPC Official Bank Rate Votes,,0-8-1,0-8-1,0-1-8
2024-11-07 07:00:00,,GBP,High,Official Bank Rate,,4.75%,4.75%,5.00%
2024-11-07 07:30:00,07:30:00,GBP,High,BOE Gov Bailey Speaks,,,,
2024-11-07 08:30:00,08:30:00,USD,High,Unemployment Claims,,221K,223K,218K
2024-11-07 08:30:00,,USD,Low,Prelim Nonfarm Productivity q/q,,2.2%,2.6%,2.5%
2024-11-07 08:30:00,,USD,Low,Prelim Unit Labor Costs q/q,,1.9%,1.1%,0.4%
2024-11-07 09:00:00,09:00:00,CAD,Low,Gov Council Member Kozicki Speaks,,,,
2024-11-07 10:00:00,10:00:00,USD,Low,Final Wholesale Inventories m/m,,-0.2%,-0.1%,-0.1%
2024-11-07 10:00:00,,USD,Low,Mortgage Delinquencies,,3.92%,,3.97%
2024-11-07 10:30:00,10:30:00,USD,Low,Natural Gas Storage,,69B,67B,78B
2024-11-07 14:00:00,14:00:00,USD,High,Federal Funds Rate,,4.75%,4.75%,5.00%
2024-11-07 14:00:00,,USD,High,FOMC Statement,,,,
2024-11-07 14:30:00,14:30:00,USD,High,FOMC Press Conference,,,,
2024-11-07 14:30:00,,USD,Low,FOMC Member Musalem Speaks,,,,
2024-11-07 15:00:00,15:00:00,USD,Low,Consumer Credit m/m,,6.0B,12.2B,7.6B
2024-11-07 18:30:00,18:30:00,JPY,Low,Household Spending y/y,,-1.1%,-1.8%,-1.9%
2024-11-08 00:00:00,00:00:00,JPY,Low,Leading Indicators,,109.4%,108.9%,106.9%
2024-11-08 02:45:00,02:45:00,EUR,Low,French Trade Balance,,-8.3B,-7.0B,-7.7B
2024-11-08 03:00:00,03:00:00,CHF,Low,Gov Board Member Martin Speaks,,,,
2024-11-08 03:10:00,03:10:00,CHF,Low,SECO Consumer Climate,,-37,-33,-34
2024-11-08 04:00:00,04:00:00,EUR,Low,Italian Industrial Production m/m,,-0.4%,-0.4%,0.0%
2024-11-08 06:00:00,06:00:00,EUR,Low,Italian Retail Sales m/m,,1.2%,0.2%,-0.3%
2024-11-08 06:10:00,06:10:00,CAD,Low,Gov Council Member Gravelle Speaks,,,,
2024-11-08 07:15:00,07:15:00,GBP,Low,MPC Member Pill Speaks,,,,
2024-11-08 08:30:00,08:30:00,CAD,High,Employment Change,,14.5K,27.9K,46.7K
2024-11-08 08:30:00,,CAD,High,Unemployment Rate,,6.5%,6.6%,6.5%
2024-11-08 10:00:00,10:00:00,USD,Medium,Prelim UoM Consumer Sentiment,,73.0,71.0,70.5
2024-11-08 10:00:00,,USD,Medium,Prelim UoM Inflation Expectations,,2.6%,,2.7%
2024-11-08 11:00:00,11:00:00,USD,Low,FOMC Member Bowman Speaks,,,,
2024-11-08 20:30:00,20:30:00,CNY,Medium,CPI y/y,,0.3%,0.4%,0.4%
2024-11-08 20:30:00,,CNY,Medium,PPI y/y,,-2.9%,-2.5%,-2.8%
2024-11-09 10:35:00,10:35:00,EUR,Medium,ECB President Lagarde Speaks,,,,
2024-11-10 18:50:00,18:50:00,JPY,Low,Bank Lending y/y,,2.7%,2.7%,2.7%
2024-11-10 18:50:00,,JPY,Low,BOJ Summary of Opinions,,,,
2024-11-10 18:50:00,,JPY,Low,Current Account,,1.27T,2.80T,3.15T
2024-11-10 21:00:00,21:00:00,NZD,High,Inflation Expectations q/q,,2.12%,,2.03%
2024-11-11 00:00:00,00:00:00,JPY,Low,Economy Watchers Sentiment,,47.5,47.2,47.8
2024-11-11 00:00:00,00:00:00,EUR,Non,French Bank Holiday,,,,
2024-11-11 03:31:00,03:31:00,CNY,Low,M2 Money Supply y/y,,7.5%,7.0%,6.8%
2024-11-11 03:32:00,03:32:00,CNY,Medium,New Loans,,500B,770B,1590B
2024-11-11 00:00:00,00:00:00,CAD,Non,Bank Holiday,,,,
2024-11-11 00:00:00,00:00:00,USD,Non,Bank Holiday,,,,
2024-11-11 09:30:00,09:30:00,GBP,Low,CB Leading Index m/m,,-0.1%,,0.1%
2024-11-11 18:30:00,18:30:00,AUD,Low,Westpac Consumer Sentiment,,5.3%,,6.2%
2024-11-11 18:50:00,18:50:00,JPY,Low,M2 Money Stock y/y,,1.2%,1.5%,1.2%
2024-11-11 19:30:00,19:30:00,AUD,Low,NAB Business Confidence,,5,,-2
